Year,Month,State,Genus Species,Location of Preparation,Illnesses,Hospitalizations,Deaths,Food Vehicle,causative_agent,prep_location,perc_tot_illnesses,perc_tot_hospitalizations,perc_tot_deaths,Year/Month
2000,5,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,17,0.0,0.0,"chicken, bbq",Norovirus,Restaurant/other,0.004551161750965783,0.0,0.0,2000-5
2000,5,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,6,,,"mozarella, unspecified",Norovirus,Restaurant/other,0.0016062923826938057,,,2000-5
2000,5,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,142,0.0,0.0,"soda, unspecified; pizza, unspecified",Norovirus,Restaurant/other,0.038015586390420075,0.0,0.0,2000-5
2000,5,Florida,,Restaurant - other or unknown type,3,,,"doughnuts, unspecified",,Restaurant/other,0.0008031461913469029,,,2000-5
2000,5,Florida,,Private home/residence; Grocery store,7,4.0,,picadillo,,Private home/residence,0.0018740077798094403,0.027246100401879983,,2000-5
2000,5,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"chicken, unspecified",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-5
2000,5,Florida,Staphylococcus aureus,Restaurant - other or unknown type,8,2.0,,"chicken, unspecified",Staphylococcus,Restaurant/other,0.0021417231769250747,0.013623050200939991,,2000-5
2000,5,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"crab, unspecified",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-5
2000,5,Florida,Salmonella enterica,Restaurant - other or unknown type,6,0.0,0.0,"salad, unspecified",Salmonella,Restaurant/other,0.0016062923826938057,0.0,0.0,2000-5
2000,5,Florida,Ciguatoxin,Restaurant - other or unknown type,4,1.0,,"fish, dolphin",Ciguatoxin,Restaurant/other,0.0010708615884625374,0.006811525100469996,,2000-5
2000,5,Florida,,Restaurant - other or unknown type,2,,,,,Restaurant/other,0.0005354307942312687,,,2000-5
2000,5,Florida,,Restaurant - other or unknown type,4,4.0,0.0,"chicken, fried",,Restaurant/other,0.0010708615884625374,0.027246100401879983,0.0,2000-5
2000,5,Florida,Ciguatoxin,Private home/residence,4,2.0,,"snapper, unspecified",Ciguatoxin,Private home/residence,0.0010708615884625374,0.013623050200939991,,2000-5
2000,5,Florida,,Restaurant - other or unknown type,2,1.0,,"omelette; salmon, unspecified; shrimp, unspecified",,Restaurant/other,0.0005354307942312687,0.006811525100469996,,2000-5
2000,5,Florida,Staphylococcus aureus,Restaurant - other or unknown type,7,0.0,0.0,"pizza, cheese",Staphylococcus,Restaurant/other,0.0018740077798094403,0.0,0.0,2000-5
2000,5,Florida,,Restaurant - other or unknown type,3,0.0,3.0,"pizza, meat and vegetable",,Restaurant/other,0.0008031461913469029,0.0,0.8902077151335311,2000-5
2000,5,Florida,Other - Chemical/Toxin,Restaurant - other or unknown type,3,0.0,0.0,french fries,Other - Chemical/Toxin,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-5
2000,5,Florida,Salmonella enterica,Restaurant - other or unknown type,3,0.0,0.0,alfalfa sprouts,Salmonella,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-5
2000,4,Florida,Vibrio parahaemolyticus,Restaurant - other or unknown type,3,,,"crab, unspecified",Vibrio,Restaurant/other,0.0008031461913469029,,,2000-4
2000,4,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"pizza, unspecified; taco, beef",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-4
2000,4,Florida,Salmonella enterica,Restaurant - other or unknown type,5,,,"chicken, unspecified",Salmonella,Restaurant/other,0.0013385769855781716,,,2000-4
2000,4,Florida,,Restaurant - other or unknown type,9,0.0,0.0,"pizza, meat",,Restaurant/other,0.002409438574040709,0.0,0.0,2000-4
2000,4,Florida,Salmonella enterica,Private home/residence; Religious facility,17,3.0,0.0,"chicken, bbq",Salmonella,Religious facility,0.004551161750965783,0.020434575301409987,0.0,2000-4
2000,4,Florida,,Private home/residence,10,,,strawberries,,Private home/residence,0.002677153971156343,,,2000-4
2000,4,Florida,,Restaurant - other or unknown type,2,,,"taco, beef",,Restaurant/other,0.0005354307942312687,,,2000-4
2000,4,Florida,,Restaurant - other or unknown type,5,,,"pizza, unspecified; chicken, buffalo wings",,Restaurant/other,0.0013385769855781716,,,2000-4
2000,4,Florida,Salmonella enterica,Restaurant - other or unknown type,2,,,"ground beef, cheeseburger",Salmonella,Restaurant/other,0.0005354307942312687,,,2000-4
2000,4,Florida,Other - Chemical/Toxin,School/college/university,2,,,"orange juice, unspecified",Other - Chemical/Toxin,School/college/university,0.0005354307942312687,,,2000-4
2000,4,Florida,Norovirus Genogroup I,Other (describe in remarks),32,,,"stir-fry, unspecified",Norovirus,Other,0.008566892707700299,,,2000-4
2000,4,Florida,Staphylococcus aureus,Restaurant - other or unknown type,5,,,garlic and oil,Staphylococcus,Restaurant/other,0.0013385769855781716,,,2000-4
2000,4,Florida,Heavy metals,School/college/university,21,0.0,0.0,"pineapple, unspecified",,School/college/university,0.00562202333942832,0.0,0.0,2000-4
2000,4,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"soup, clam chowder",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-4
2000,4,Florida,Bacillus cereus,Restaurant - other or unknown type,3,0.0,0.0,"rice, yellow",Bacillus,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-4
2000,4,Florida,,Restaurant - other or unknown type,3,1.0,,multiple foods,,Restaurant/other,0.0008031461913469029,0.006811525100469996,,2000-4
2000,4,Florida,,Restaurant - other or unknown type; Private home/residence,7,0.0,0.0,"clams, unspecified",,Restaurant/other,0.0018740077798094403,0.0,0.0,2000-4
2000,4,Florida,,Restaurant - other or unknown type,2,,,"pizza, unspecified",,Restaurant/other,0.0005354307942312687,,,2000-4
2000,4,Florida,Bacillus cereus,Restaurant - other or unknown type,6,,,"rice, unspecified; vegetable tempura; yakitori, chicken; chicken tempura",Bacillus,Restaurant/other,0.0016062923826938057,,,2000-4
2000,4,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,"soup, potato; potato salad",Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-4
2000,4,Florida,,Restaurant - other or unknown type,4,,,,,Restaurant/other,0.0010708615884625374,,,2000-4
2000,4,Florida,,Restaurant - other or unknown type,4,2.0,,"beef, other",,Restaurant/other,0.0010708615884625374,0.013623050200939991,,2000-4
2000,4,Florida,Salmonella enterica,Restaurant - other or unknown type,2,0.0,0.0,"ethnic style, unspecified",Salmonella,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-4
2000,4,Florida,,Private home/residence,2,,,bean dishes,,Private home/residence,0.0005354307942312687,,,2000-4
2000,4,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,14,2.0,0.0,"soda, unspecified; pizza, unspecified",Norovirus,Restaurant/other,0.0037480155596188807,0.013623050200939991,0.0,2000-4
2000,4,Florida,,Restaurant - other or unknown type,2,,,"chicken, unspecified; pie, merengue",,Restaurant/other,0.0005354307942312687,,,2000-4
2000,4,Florida,Clostridium perfringens,Restaurant - other or unknown type,2,,,"beans, bbq",Clostridium,Restaurant/other,0.0005354307942312687,,,2000-4
2000,4,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,5,0.0,0.0,"spinach salad; ice cream, unspecified; caesar salad",Norovirus,Restaurant/other,0.0013385769855781716,0.0,0.0,2000-4
2000,3,Florida,,Private home/residence,2,,,"ground beef, hamburger",,Private home/residence,0.0005354307942312687,,,2000-3
2000,3,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,"burrito, chicken",Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,Bacillus cereus,Restaurant - other or unknown type,2,0.0,0.0,blue cheese dressing,Bacillus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,,,"eggs, unspecified; steak, unspecified; ham, unspecified",,Restaurant/other,0.0008031461913469029,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,4,0.0,0.0,"ground beef, hamburger",,Restaurant/other,0.0010708615884625374,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,2.0,,"ground beef, hamburger; caesar salad",,Restaurant/other,0.0005354307942312687,0.013623050200939991,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"chicken, nuggets/fingers",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,10,1.0,0.0,"orange, unspecified; ground beef, hamburger; unspecified vegetables",,Restaurant/other,0.002677153971156343,0.006811525100469996,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,,,"eggs, unspecified; bread, unspecified; pork, bacon",,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,4,0.0,0.0,multiple foods,Norovirus,Restaurant/other,0.0010708615884625374,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,26,0.0,0.0,"chicken, baked; green salad",,Restaurant/other,0.006960600325006491,0.0,0.0,2000-3
2000,3,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,8,2.0,0.0,multiple foods,Norovirus,Restaurant/other,0.0021417231769250747,0.013623050200939991,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"shrimp, unspecified; house salad",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-3
2000,3,Florida,Vibrio unknown,Restaurant - other or unknown type,2,1.0,0.0,"clams, unspecified",Vibrio,Restaurant/other,0.0005354307942312687,0.006811525100469996,0.0,2000-3
2000,3,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,6,0.0,0.0,"salsa, unspecified",Norovirus,Restaurant/other,0.0016062923826938057,0.0,0.0,2000-3
2000,3,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,"ground beef, cheeseburger",Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,,,"ox, unspecified; red beans and rice",,Restaurant/other,0.0008031461913469029,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"nachos, unspecified; chicken, buffalo wings",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,Clostridium perfringens,Restaurant - other or unknown type,12,0.0,0.0,"pizza, unspecified; steak, unspecified",Clostridium,Restaurant/other,0.0032125847653876115,0.0,0.0,2000-3
2000,3,Florida,Other - Chemical/Toxin,Grocery store,2,,,"cake, chocolate",Other - Chemical/Toxin,Grocery store,0.0005354307942312687,,,2000-3
2000,3,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,,,"chicken, fried",Staphylococcus,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,,,"rice, unspecified; refried beans, unspecified",,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,,,"pork, bbq",,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,,,"beef, unspecified; chicken, unspecified; potato, unspecified; meatloaf, unspecified",,Restaurant/other,0.0008031461913469029,,,2000-3
2000,3,Florida,Norovirus Genogroup I,School/college/university; Other (describe in remarks),88,,0.0,"ham, unspecified",Norovirus,School/college/university,0.02355895494617582,,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,,,"sandwich, hoagie",,Restaurant/other,0.0008031461913469029,,,2000-3
2000,3,Florida,Staphylococcus aureus,Restaurant - other or unknown type,4,0.0,0.0,"chicken, bbq",Staphylococcus,Restaurant/other,0.0010708615884625374,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,,,ceviche,,Restaurant/other,0.0008031461913469029,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,,,"fried rice, unspecified",,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"ground beef, cheeseburger",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,0.0,0.0,buffet,,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,,Other (describe in remarks),2,0.0,0.0,"lemonade, unspecified",,Other,0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,,"Fair, festival, other temp or mobile services",2,0.0,0.0,"cream sauce, unspecified",,"Fair, festival",0.0005354307942312687,0.0,0.0,2000-3
2000,3,Florida,Clostridium perfringens,Restaurant - other or unknown type,11,0.0,0.0,"chili sauce, unspecified; burrito, beef",Clostridium,Restaurant/other,0.0029448693682719777,0.0,0.0,2000-3
2000,3,Florida,,Other (describe in remarks),5,0.0,0.0,"ground beef, hamburger",,Other,0.0013385769855781716,0.0,0.0,2000-3
2000,3,Florida,,Other (describe in remarks),3,0.0,0.0,"chicken, buffalo wings",,Other,0.0008031461913469029,0.0,0.0,2000-3
2000,3,Florida,,Restaurant - other or unknown type,2,,,"spaghetti, unspecified",,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,3,0.0,0.0,multiple foods,Norovirus,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-3
2000,2,Florida,,Restaurant - other or unknown type,2,1.0,0.0,"eggs, unspecified",,Restaurant/other,0.0005354307942312687,0.006811525100469996,0.0,2000-2
2000,2,Florida,Bacillus cereus,Restaurant - other or unknown type,15,0.0,0.0,"rice, unspecified",Bacillus,Restaurant/other,0.004015730956734515,0.0,0.0,2000-2
2000,2,Florida,Bacillus cereus,Restaurant - other or unknown type,2,0.0,0.0,"rice, yellow",Bacillus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"corned beef, unspecified",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,Shigella sonnei,Restaurant - other or unknown type,7,0.0,0.0,ice,Shigella,Restaurant/other,0.0018740077798094403,0.0,0.0,2000-2
2000,2,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,"pizza, meat",Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,3,0.0,0.0,chicken and noodles,,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-2
2000,2,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,"pork, roasted; ribs, unspecified; chicken, unspecified",Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,Clostridium perfringens,Restaurant - other or unknown type,6,,0.0,french fries,Clostridium,Restaurant/other,0.0016062923826938057,,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"soup, french onion",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,,Grocery store,2,,,"sandwich, turkey",,Grocery store,0.0005354307942312687,,,2000-2
2000,2,Florida,,Restaurant - other or unknown type,3,,,ham salad; flan,,Restaurant/other,0.0008031461913469029,,,2000-2
2000,2,Florida,Salmonella enterica,Private home/residence,6,1.0,,,Salmonella,Private home/residence,0.0016062923826938057,0.006811525100469996,,2000-2
2000,2,Florida,Norovirus Genogroup I,Restaurant - other or unknown type,9,0.0,0.0,unknown food,Norovirus,Restaurant/other,0.002409438574040709,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,2,,,"cheese, unspecified; eggs, unspecified; pork, bacon",,Restaurant/other,0.0005354307942312687,,,2000-2
2000,2,Florida,,Restaurant - other or unknown type,4,,,"salad dressing, unspecified",,Restaurant/other,0.0010708615884625374,,,2000-2
2000,2,Florida,Clostridium perfringens,Private home/residence,9,0.0,0.0,"soup, pork-based",Clostridium,Private home/residence,0.002409438574040709,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,7,0.0,0.0,seafood salad,,Restaurant/other,0.0018740077798094403,0.0,0.0,2000-2
2000,2,Florida,Norovirus Genogroup I,Private home/residence,18,0.0,0.0,"ice; ham, unspecified; cake, unspecified",Norovirus,Private home/residence,0.004818877148081418,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,4,,,"soup, chicken; beef, unspecified",,Restaurant/other,0.0010708615884625374,,,2000-2
2000,2,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,"pizza, meat; taco, beef",Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"other cheese, unspecified",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-2
2000,2,Florida,Scombroid toxin,Hospital,4,0.0,0.0,"fish, mahi mahi",Scombroid toxin,Hospital,0.0010708615884625374,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"salad, unspecified",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,2,,,,,Restaurant/other,0.0005354307942312687,,,2000-2
2000,2,Florida,,Restaurant - other or unknown type,5,0.0,0.0,"rice, white; chicken, teriyaki",,Restaurant/other,0.0013385769855781716,0.0,0.0,2000-2
2000,2,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"chicken, other; potato, mashed",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-2
2000,1,Florida,Clostridium perfringens,Restaurant - other or unknown type,13,0.0,0.0,unknown food,Clostridium,Restaurant/other,0.0034803001625032456,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"sandwich, roast beef",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-1
2000,1,Florida,Clostridium perfringens,Grocery store,6,0.0,0.0,"soup, bean",Clostridium,Grocery store,0.0016062923826938057,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"chicken, buffalo wings",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,2,0.0,0.0,cannelloni; house salad,,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-1
2000,1,Florida,Staphylococcus aureus,Restaurant - other or unknown type,3,0.0,0.0,"pizza, meat",Staphylococcus,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,5,0.0,0.0,greek salad,,Restaurant/other,0.0013385769855781716,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,3,0.0,0.0,"steak, unspecified",,Restaurant/other,0.0008031461913469029,0.0,0.0,2000-1
2000,1,Florida,Norovirus Genogroup I,Private home/residence,6,2.0,0.0,"ground beef, hamburger; hot dog, unspecified",Norovirus,Private home/residence,0.0016062923826938057,0.013623050200939991,0.0,2000-1
2000,1,Florida,Hepatitis A,School/college/university,2,0.0,0.0,other food,Hepatitis A,School/college/university,0.0005354307942312687,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,4,,,"rice, brown",,Restaurant/other,0.0010708615884625374,,,2000-1
2000,1,Florida,,Restaurant - other or unknown type,2,0.0,0.0,"bread, cornbread dressing; salad bar",,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-1
2000,1,Florida,Norovirus Genogroup II,Restaurant - other or unknown type; Private home/residence,20,0.0,0.0,"oysters, raw",Norovirus,Restaurant/other,0.005354307942312686,0.0,0.0,2000-1
2000,1,Florida,,Restaurant - other or unknown type,12,,,"seafood, unspecified; lettuce-based salads unspecified",,Restaurant/other,0.0032125847653876115,,,2000-1
2000,1,Florida,Salmonella enterica,Restaurant - other or unknown type,2,1.0,0.0,chicken salad,Salmonella,Restaurant/other,0.0005354307942312687,0.006811525100469996,0.0,2000-1
2000,1,Florida,Staphylococcus aureus,Restaurant - other or unknown type,2,0.0,0.0,greek salad,Staphylococcus,Restaurant/other,0.0005354307942312687,0.0,0.0,2000-1
2000,11,Washington DC,,Private home/residence,15,0.0,0.0,deviled eggs,,Private home/residence,0.004015730956734515,0.0,0.0,2000-11
2000,3,Washington DC,Rotavirus,School/college/university,108,,,"sandwich, tuna salad; sandwich, chicken salad",Rotavirus,School/college/university,0.028913262888488507,,,2000-3
2000,12,Connecticut,Norovirus Genogroup I,Restaurant - other or unknown type; Other (describe in remarks),55,1.0,0.0,"salad, unspecified",Norovirus,Restaurant/other,0.014724346841359887,0.006811525100469996,0.0,2000-12
2000,9,Connecticut,Salmonella enterica,Restaurant - other or unknown type,6,1.0,0.0,unknown food,Salmonella,Restaurant/other,0.0016062923826938057,0.006811525100469996,0.0,2000-9
2000,8,Connecticut,,Camp,19,0.0,0.0,,,Camp,0.005086592545197052,0.0,0.0,2000-8
2000,7,Connecticut,Salmonella enterica,Restaurant - other or unknown type,4,0.0,0.0,,Salmonella,Restaurant/other,0.0010708615884625374,0.0,0.0,2000-7
2000,7,Connecticut,Salmonella enterica,Private home/residence,11,2.0,0.0,"pork, roasted",Salmonella,Private home/residence,0.0029448693682719777,0.013623050200939991,0.0,2000-7
2000,5,Connecticut,,Restaurant - other or unknown type,8,0.0,0.0,"sandwich, roast beef; sandwich, turkey",,Restaurant/other,0.0021417231769250747,0.0,0.0,2000-5
2000,5,Connecticut,Campylobacter jejuni,Restaurant - other or unknown type,13,1.0,0.0,lettuce-based salads unspecified,Campylobacter,Restaurant/other,0.0034803001625032456,0.006811525100469996,0.0,2000-5
2000,2,Connecticut,Norovirus Genogroup I,Restaurant - other or unknown type,13,0.0,0.0,,Norovirus,Restaurant/other,0.0034803001625032456,0.0,0.0,2000-2
2000,12,Colorado,Clostridium perfringens,Caterer (food prepared off-site from where served),27,0.0,0.0,"turkey, roasted",Clostridium,Caterer,0.007228315722122127,0.0,0.0,2000-12
2000,9,Colorado,Shigella sonnei,School/college/university,50,5.0,0.0,jello salad,Shigella,School/college/university,0.013385769855781715,0.034057625502349975,0.0,2000-9
2000,9,Colorado,Clostridium perfringens,Restaurant - other or unknown type,15,0.0,0.0,"peppers, chili; refried beans, unspecified",Clostridium,Restaurant/other,0.004015730956734515,0.0,0.0,2000-9
2000,8,Colorado,Norovirus Genogroup I,Restaurant - other or unknown type,14,,0.0,"salad, unspecified",Norovirus,Restaurant/other,0.0037480155596188807,,0.0,2000-8
2000,8,Colorado,Vibrio parahaemolyticus,Restaurant - other or unknown type,4,,,"oysters, raw",Vibrio,Restaurant/other,0.0010708615884625374,,,2000-8
2000,6,Colorado,Staphylococcus aureus,Restaurant - other or unknown type,10,,,"sausage, italian",Staphylococcus,Restaurant/other,0.002677153971156343,,,2000-6
2000,6,Colorado,Clostridium perfringens,Restaurant - other or unknown type,3,,,"peppers, chili",Clostridium,Restaurant/other,0.0008031461913469029,,,2000-6
2000,6,Colorado,Salmonella enterica,Restaurant - other or unknown type,27,,,"stew/chili, unspecified",Salmonella,Restaurant/other,0.007228315722122127,,,2000-6
2000,6,Colorado,Salmonella enterica,Restaurant - other or unknown type,4,,,"melon, unspecified",Salmonella,Restaurant/other,0.0010708615884625374,,,2000-6
2000,6,Colorado,"Escherichia coli, Shiga toxin-producing",Private home/residence,16,6.0,1.0,"ground beef, unspecified",Escherichia,Private home/residence,0.0042834463538501495,0.040869150602819974,0.2967359050445104,2000-6
2000,6,Colorado,Bacillus cereus,Restaurant - other or unknown type,6,,,"chili sauce, unspecified; green chili salsa",Bacillus,Restaurant/other,0.0016062923826938057,,,2000-6
2000,6,Colorado,Clostridium perfringens,Restaurant - other or unknown type,42,,,"burrito, unspecified",Clostridium,Restaurant/other,0.01124404667885664,,,2000-6
2000,6,Colorado,Norovirus Genogroup I,Restaurant - other or unknown type,8,,,"sandwich, turkey; sandwich, roast beef",Norovirus,Restaurant/other,0.0021417231769250747,,,2000-6
2000,6,Colorado,"Escherichia coli, Shiga toxin-producing",Private home/residence,7,5.0,0.0,"spaghetti, unspecified; ground beef, hamburger; taco or nacho salad",Escherichia,Private home/residence,0.0018740077798094403,0.034057625502349975,0.0,2000-6
2000,5,Colorado,Norovirus Genogroup I,Restaurant - other or unknown type,62,,,green salad,Norovirus,Restaurant/other,0.016598354621169327,,,2000-5
2000,5,Colorado,"Escherichia coli, Enteropathogenic",Restaurant - other or unknown type,41,,,,Escherichia,Restaurant/other,0.010976331281741006,,,2000-5
2000,5,Colorado,Clostridium perfringens,Restaurant - other or unknown type,2,,,"burrito, beef",Clostridium,Restaurant/other,0.0005354307942312687,,,2000-5
2000,4,Colorado,Norovirus Genogroup I,Restaurant - other or unknown type,11,,0.0,"sandwich, submarine",Norovirus,Restaurant/other,0.0029448693682719777,,0.0,2000-4
2000,3,Colorado,,Restaurant - other or unknown type,12,,,,,Restaurant/other,0.0032125847653876115,,,2000-3
2000,3,Colorado,Staphylococcus aureus,Restaurant - other or unknown type,2,,,,Staphylococcus,Restaurant/other,0.0005354307942312687,,,2000-3
2000,3,Colorado,Bacillus cereus; Clostridium perfringens,Restaurant - other or unknown type,4,,,"fried rice, unspecified; chicken, unspecified",Bacillus,Restaurant/other,0.0010708615884625374,,,2000-3
2000,3,Colorado,Norovirus Genogroup I,Other (describe in remarks),36,,,other food,Norovirus,Other,0.009637754296162836,,,2000-3
2000,1,Colorado,Hepatitis A,Restaurant - other or unknown type,4,,,"sandwich, unspecified",Hepatitis A,Restaurant/other,0.0010708615884625374,,,2000-1
2000,1,Colorado,,Restaurant - other or unknown type,17,,,"beef/steak dish, unspecified; potato, baked",,Restaurant/other,0.004551161750965783,,,2000-1
2000,12,California,,Restaurant - other or unknown type,3,1.0,,"rice, unspecified; chicken, unspecified",,Restaurant/other,0.0008031461913469029,0.006811525100469996,,2000-12
2000,12,California,,Private home/residence,8,,,"burrito, beef",,Private home/residence,0.0021417231769250747,,,2000-12
2000,12,California,,Restaurant - other or unknown type,6,,,,,Restaurant/other,0.0016062923826938057,,,2000-12
2000,12,California,,Grocery store,2,0.0,0.0,"powdered mix, unspecified",,Grocery store,0.0005354307942312687,0.0,0.0,2000-12
2000,12,California,,Caterer (food prepared off-site from where served),6,,,,,Caterer,0.0016062923826938057,,,2000-12
2000,12,California,Clostridium perfringens,Restaurant - other or unknown type,20,,,"chicken, marsala",Clostridium,Restaurant/other,0.005354307942312686,,,2000-12
2000,12,California,Clostridium perfringens,Restaurant - other or unknown type,18,,,"tamale, unspecified",Clostridium,Restaurant/other,0.004818877148081418,,,2000-12
2000,12,California,,Restaurant - other or unknown type,8,,,"sandwich, unspecified",,Restaurant/other,0.0021417231769250747,,,2000-12
2000,12,California,,Other (describe in remarks),69,,,,,Other,0.018472362400978767,,,2000-12
2000,12,California,Salmonella enterica,Restaurant - other or unknown type,4,0.0,0.0,"chile relleno, unspecified",Salmonella,Restaurant/other,0.0010708615884625374,0.0,0.0,2000-12
2000,12,California,Norovirus Genogroup I,School/college/university,42,,,,Norovirus,School/college/university,0.01124404667885664,,,2000-12
2000,12,California,Clostridium perfringens,Caterer (food prepared off-site from where served),270,,,"turkey and gravy; ham, unspecified",Clostridium,Caterer,0.07228315722122126,,,2000-12
2000,12,California,,Other (describe in remarks),15,,,"ribs, unspecified",,Other,0.004015730956734515,,,2000-12
2000,12,California,,Restaurant - other or unknown type,15,,,,,Restaurant/other,0.004015730956734515,,,2000-12
2000,12,California,Salmonella enterica,Restaurant - other or unknown type,5,3.0,,"chile relleno, unspecified",Salmonella,Restaurant/other,0.0013385769855781716,0.020434575301409987,,2000-12
2000,12,California,Norovirus Genogroup I,Other (describe in remarks),15,0.0,0.0,,Norovirus,Other,0.004015730956734515,0.0,0.0,2000-12
